"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BCL2-4-NT-3",8132.29104154949,-0.00361326790060091,0.00711634277361526,0.255020431553191,0.613562012937565,0.797273894718289
"BCL2-4-NT-4",11163.8473362445,0.00665739719193809,0.00702619970153181,0.887685032829438,0.346105413934809,0.5788234052737
"BCL2-4-NT-5",9760.60780108639,-0.0072056849195632,0.00601345817846721,1.42274841275051,0.232951557064842,0.47721916360354
"BCL2L1-1-NT-1",11090.349312969,0.00287973702645246,0.00776544643644652,0.138144178382731,0.710132964782704,0.857539656473396
"BCL2L1-1-NT-2",13404.6340539813,0.00330966793815546,0.00833844967858119,0.161779392967787,0.687523529061582,0.846348568908809
"BCL2L1-1-NT-3",13000.0745029823,0.00278754685797711,0.00779056683175168,0.126320584399906,0.722277909947615,0.864412920338913
"BCL2L1-1-NT-4",10584.2694818437,0.010720535998759,0.00530696554759826,4.13011383820691,0.0421265168587396,0.19412941274079
"BCL2L1-1-NT-5",9940.68755445565,-0.0141014063362455,0.00892656892188162,2.46310783722691,0.116547977687357,0.334002733997164
"BCL2L1-2-NT-1",9398.82814147764,0.00672454578514602,0.0116164243969021,0.351635566745983,0.553188732488991,0.757426878047851
"BCL2L1-2-NT-2",10870.4923645578,0.0093600202947748,0.00710238577585671,1.75009342098545,0.185864988478572,0.430474869688712
"BCL2L1-2-NT-3",10232.3697531779,0.00509173771341177,0.00807117101100369,0.401041291027184,0.526551980290226,0.73588445902839
"BCL2L1-2-NT-4",9397.94380521226,-0.0107639707267295,0.00824047909891218,1.68483768067932,0.194282876767931,0.437055076691215
"BCL2L1-2-NT-5",11902.2055012817,0.00553262481816409,0.00943504035404628,0.344231846098552,0.557396646075023,0.759622868279071
"BCL2L1-3-NT-1",14044.2343695761,0.010912875151693,0.00556636816192514,3.87655823611101,0.0489648373118094,0.212497886197853
"BCL2L1-3-NT-2",10348.2659765778,-0.0078747912655197,0.00638176869112054,1.47630964478731,0.22435280641717,0.468911282803004
"BCL2L1-3-NT-3",12040.0829296872,-0.000920128334020663,0.00729860122911458,0.0158432422630028,0.899834876326821,0.954593770493201
"BCL2L1-3-NT-4",8511.04501263024,-0.0245381386628776,0.0071829905262724,11.5299587874337,0.000684835322543279,0.0149327506915534
"BCL2L1-3-NT-5",11240.2867968742,-0.0112457489446521,0.00532470126758975,4.40908857601391,0.0357479358456705,0.174637457082128
"BCL2L10-1-NT-1",7774.3453324193,0.0372702997269723,0.0101920935889518,13.8676722412699,0.000196143495813836,0.00674431866375265
"BCL2L10-1-NT-2",7962.48818387185,0.0135587661953665,0.00819738334614942,2.70002123929632,0.10034690965872,0.314504206711725
"BCL2L10-1-NT-3",7682.50786533574,-0.0130325546093461,0.00673960155890922,3.6536530263547,0.0559463759630096,0.224613348930766
"BCL2L10-1-NT-4",6306.48032060448,-0.00247450487410903,0.00969034038463086,0.0633225804001825,0.801319505466182,0.910266375967937
"BCL2L10-1-NT-5",7031.95123903093,0.00898525503475161,0.0070292581053373,1.65126785383214,0.198786457229309,0.442077345181598
"BCL2L2-1-NT-1",5936.40236977312,0.00616975829366663,0.00877014848061293,0.482971185088871,0.487079565329787,0.703270523228951
"BCL2L2-1-NT-2",8195.64306365384,-0.0020797813702035,0.00784160579598292,0.0706372752591733,0.79041115830865,0.904772823979428
"BCL2L2-1-NT-3",4264.54518766641,0.0268675222852106,0.0131549501817578,4.27747044681647,0.0386207838220871,0.184155696008291
"BCL2L2-1-NT-4",7502.72070668811,-0.00142598697673606,0.00849308721733801,0.0284371436282811,0.866085193890207,0.932036547182513
"BCL2L2-1-NT-5",7086.17560608301,0.00158048815518068,0.008755858379903,0.032323392185873,0.857319731262475,0.932036547182513
"BCL2L2-2-NT-1",12061.4965392612,0.0152684321115542,0.00590249216792153,6.75407089448819,0.0093534037599129,0.083649381267852
"BCL2L2-2-NT-2",10313.6850169259,-0.00178781501584851,0.00811507542403455,0.0510481780450789,0.821249301021418,0.923186544648731
"BCL2L2-2-NT-3",11743.297249542,-0.0023123571847338,0.0061623178616136,0.136337033381835,0.711949998212542,0.85779420269813
"BCL2L2-2-NT-4",10479.9490066696,-0.00871482657466911,0.00453630248310109,3.65082213706739,0.0560415416068901,0.224613348930766
"BCL2L2-2-NT-5",9185.59280932538,-0.0013790514702312,0.00693254081529944,0.0382659993568097,0.844909975946646,0.930214980571301
"CHEK1-1-NT-1",7660.59050339455,0.00156006162939438,0.0082864555794335,0.036212800972919,0.849076707483637,0.930214980571301
"CHEK1-1-NT-2",7864.81894907846,0.0148676725596268,0.00754073322498611,3.89442549871222,0.0484466059162523,0.21191027722064
"CHEK1-1-NT-3",7772.15765077068,-0.00817225321484596,0.0112366073348403,0.530974958986576,0.466197254702558,0.683917675564781
"CHEK1-1-NT-4",7671.4814933407,-0.00927269237499242,0.00686166819877369,1.84372144746501,0.174515396487444,0.41939990446176
"CHEK1-1-NT-5",7054.69877121259,-0.0148424694089512,0.00698004679718676,4.54626346783365,0.032990666150459,0.168535174505773
"CHEK1-2-NT-1",4269.8050934332,0.0230244427418838,0.00902429609274535,6.75343188950902,0.00935675405680671,0.083649381267852
"CHEK1-2-NT-2",4869.57194980007,0.0376254566615247,0.0110691230961867,11.5513994772041,0.000676982803646459,0.0149327506915534
"CHEK1-2-NT-3",4586.67543878665,0.0146635554666255,0.00633220798761036,5.34954032658914,0.0207277346228735,0.127885429401179
"CHEK1-2-NT-4",4558.12254370097,0.00976066800269531,0.00885960070526777,1.17698465886326,0.277970715041594,0.510194626489787
"CHEK1-2-NT-5",2646.3507709045,-0.00188331995161687,0.0108696968891051,0.0287680407152493,0.865315724779438,0.932036547182513
"CHEK1-3-NT-1",4977.78238586776,-0.0100192878108126,0.00845186228249072,1.35134211384059,0.245043623654832,0.48574057549317
"CHEK1-3-NT-2",10568.9753852735,-0.0098866480211335,0.00508293831193664,3.7780368756215,0.0519295533166715,0.22086108944268
"CHEK1-3-NT-3",12982.7122323596,-0.00571079316721025,0.00472592708135303,1.43027412842122,0.231719705796639,0.476223947085507
"CHEK1-3-NT-4",15306.2150751351,0.00847870313964782,0.00896088481008784,0.906316417411119,0.341093674380304,0.574270706018818
"CHEK1-3-NT-5",11453.6370767734,-0.0128180729109846,0.00640786403955864,3.90955103283392,0.0480124221423048,0.21191027722064
"CHEK1-4-NT-1",8310.17167793184,0.0200203677593478,0.00776896435289372,6.81637778427964,0.00903255883662381,0.0832485319581617
"CHEK1-4-NT-2",5897.76158545416,-0.0208088156501248,0.0108057847606438,3.72489554964551,0.0536069806093639,0.22301268277548
"CHEK1-4-NT-3",7980.00413195675,0.015184360173403,0.00579880354714068,7.03629235658769,0.00798742143451334,0.0776168995919013
"CHEK1-4-NT-4",5867.6042048351,-0.00911707860530387,0.0068876078003816,1.75571453469877,0.185159945557081,0.430474869688712
"CHEK1-4-NT-5",8715.2003998697,0.00130871175615331,0.00703414726183108,0.0342305268245866,0.8532173199871,0.930214980571301
"CHEK1-5-NT-1",9020.44544039102,0.0127132399504865,0.0101015197676691,1.67896907922952,0.195061493959502,0.437055076691215
"CHEK1-5-NT-2",8355.12383638397,0.0145887565970273,0.0090386466184067,2.69023382384049,0.100964997009245,0.314504206711725
"CHEK1-5-NT-3",11196.4840092107,0.00833009555674225,0.00502204035509582,2.78654463774157,0.0950589994337807,0.308704074226294
"CHEK1-5-NT-4",8266.46359740917,0.000585448051722802,0.00796475444231579,0.00558079115435817,0.940449673645946,0.975345908068733
"CHEK1-5-NT-5",10346.3706669696,0.00859761135030521,0.00553227899319561,2.46765409737202,0.116211255394405,0.334002733997164
"CHEK1-6-NT-1",8429.66316096119,-0.0140500858014893,0.00811264891716994,3.02577973086576,0.0819509198355264,0.285074405964827
"CHEK1-6-NT-2",8966.33428623826,-0.00988899201479605,0.00801711855736655,1.5189581376365,0.217777226181856,0.461357441247817
"CHEK1-6-NT-3",9485.27173019716,-0.00240989265287173,0.00703242705935921,0.118767072083187,0.730375565250831,0.871770033824089
"CHEK1-6-NT-4",8600.52039226008,-0.0124385546094086,0.00674456315840857,3.40121242132091,0.0651485171257065,0.24471753911925
