"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"VPS28-1",16977.2239069748,0.00421972996606845,0.00364213784222771,1.33767789989602,0.247443890709167,0.527251722296038
"WDR12-1",10533.5089855572,-0.0383055483421157,0.00349743827254165,118.272458052717,1.5113424524014e-27,3.37785038111713e-25
"XAB2-1",8862.80978742436,0.00459117510478136,0.00463720268447193,0.972171535153961,0.324139200811681,0.58978721984639
"XPO1-1",6249.90321088249,-0.0810585627394878,0.00814733555654932,98.8320341802412,2.74852290510964e-23,2.63323851846703e-21
"ZAN-1",9109.9803023833,0.00228277337392995,0.00402809297611284,0.315505159090065,0.574321484300226,0.781496814253276
"ZAN-2",8799.15990226824,0.00331550093300735,0.00601537956128606,0.308683959040621,0.57848888561169,0.783589490510381
"ZAN-3",10737.0044991568,2.99176478729821e-07,0.0056993808521039,4.23884785050177e-08,0.99983572783816,0.99983572783816
"ZC3H13-1",9894.26241474935,0.000638551904062515,0.00430928016809837,0.0218488473315688,0.882489910737016,0.947114021847409
"ZNF207-1",19606.2301966975,-0.00361488109673915,0.00405241237129133,0.784719107956562,0.375701743371972,0.6387468295157
"NEG-1",5504.35827799269,-0.00780714887622415,0.00588036096198625,1.75848736777078,0.18481329977614,0.44775905149016
"NEG-10",4456.92405374221,-0.0136274428579378,0.00844464642684808,2.67527494051646,0.101917723543455,0.324250693408713
"NEG-11",12826.4925314269,0.00941845840348545,0.00312831823804765,9.17472700086273,0.00245379966900675,0.0281243192832312
"NEG-12",6596.05137693339,0.00810996204959205,0.00496903468819956,2.69253340830156,0.100819402447314,0.323208599829175
"NEG-13",11606.9906311686,-0.00336544395384556,0.0054780585433192,0.377593282003573,0.5388940937782,0.763504468839478
"NEG-14",7486.80040110314,-0.00147288670204114,0.00455240882055114,0.103098775395722,0.748142203249064,0.884843512130839
"NEG-15",9540.17020450451,0.00560137409744704,0.0045908192934875,1.50320722893048,0.220178536089132,0.502141865468581
"NEG-16",13311.1255195238,-0.00152477974293694,0.00388015096953123,0.152189094247206,0.696452098072349,0.862052607360979
"NEG-17",10340.4095234932,-0.00332708678829073,0.00443585267007244,0.570106934035778,0.450216426777234,0.690616225449424
"NEG-18",8956.77826310787,-0.0014075463905725,0.00936823974096047,0.0227442357747805,0.880124081552122,0.947114021847409
"NEG-19",9898.68133840033,0.000283562922717087,0.00557420897336217,0.00266090327590973,0.958860213158677,0.989161646943865
"NEG-2",10891.4547673236,0.00550596492006004,0.00453440143583663,1.45497877438493,0.227730743144031,0.509000059341199
"NEG-20",7982.04429134719,0.00418253748883798,0.00437919487429044,0.914221224867902,0.338996878800938,0.606614335629262
"NEG-21",10059.760169514,0.0138850224669428,0.00490508407906857,8.05072524602787,0.00454854416918417,0.0423583175755276
"NEG-22",17033.1818536593,-0.00209810867620277,0.0032845672560141,0.403982953265739,0.525039429554863,0.750037720160713
"NEG-23",7085.18859875783,0.0106072042581581,0.00452779958084001,5.48846193289418,0.0191423759120148,0.118022648726491
"NEG-24",8686.83657516316,0.00932603235879237,0.00512000156105415,3.31289047462857,0.0687384881979676,0.252889746703634
"NEG-25",7991.4355755191,-0.0062130347789325,0.00667480211969044,0.862401976929249,0.353067387306409,0.617857690063127
"NEG-3",5381.02044655502,0.0104571439123538,0.00577179128640885,3.38360305396918,0.0658479570394493,0.248388496174125
"NEG-4",7565.22010379825,-0.00120201622840144,0.00446557853639542,0.0726150025802212,0.787566709318743,0.898047782262077
"NEG-5",9783.24697302639,-0.0120237941497107,0.0054468414456172,4.99928073925403,0.0253578545118088,0.141687012084731
"NEG-6",8460.62622007153,-0.00519718780458636,0.00608277946792829,0.7355400266066,0.391093323065968,0.64453380236892
"NEG-7",3894.55158644057,-0.0198615309091075,0.00831949570106971,5.63039851085543,0.0176516181210816,0.111130609860894
"NEG-8",6535.72498031307,-0.022847848297981,0.00760887836508688,9.3217339023281,0.00226451603116043,0.026637859629703
"NEG-9",9139.57805724941,-7.43059496756974e-05,0.00583701074991673,0.000160595506145,0.989888976225531,0.998010141601274
"NT-1",5964.65843003388,-0.00635172443235011,0.00508365200685368,1.53174951361657,0.215850063741336,0.494794761499369
"NT-10",7924.96319853515,0.000190990957611719,0.00459779350449926,0.00170844832794614,0.967030122159911,0.990949824366482
"NT-11",10678.5782796162,-0.00778390212573809,0.00472675514695393,2.77414107340024,0.0957980345576852,0.314526948715219
"NT-12",11411.4217122894,0.00376413859993457,0.0051314256830018,0.554075915415297,0.456657043305474,0.697865635410417
"NT-13",5555.45091111625,-0.0132320709089234,0.0059154821297013,4.85330840175288,0.0275931585739947,0.151339164203382
"NT-14",5978.65964030775,-0.0137992797251056,0.00650741944954423,4.63781602840703,0.0312747786601531,0.163033171080145
"NT-15",8808.51056131393,-0.00833412426485495,0.00491316574727491,2.83778521482705,0.0920710402467614,0.3089636092456
"NT-16",10521.3478319663,0.00373365539654547,0.0053296666926925,0.497609637501228,0.480552313866995,0.718417673239286
"NT-17",6043.97423510332,-0.00592960833095595,0.00591847779303526,1.03648611005619,0.308640120290574,0.578457583940824
"NT-18",9598.74920854604,-0.0068427522298425,0.00453280475698429,2.33816548997845,0.126238141369863,0.362568434694114
"NT-19",5757.2277283306,-0.00792365062566391,0.00743731884818144,1.11996063127955,0.289926931203193,0.559824238426212
