"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"UBC-UBB-2",18750.6128310416,-0.00692221436218957,0.00574901513364015,1.42845150390954,0.232017320167901,0.502236039298072
"UBC-UBB-3",9192.18108256433,0.00401748662335726,0.00669782240579129,0.357331719151318,0.549991877766005,0.78545165930161
"WEE1-CHEK1-1",14514.7763310004,-0.0122436555124012,0.00687389593714546,3.08291576807886,0.0791185696853999,0.290908878393314
"WEE1-CHEK1-2",13387.8987986328,0.0134275142328539,0.00664197083255081,4.10257523185643,0.0428179481207376,0.218738546399654
"WEE1-CHEK1-3",13541.6931132406,0.0162942737414022,0.00660454234795924,6.17369961927605,0.012966317788973,0.12331795854619
"WEE1-CHEK1-4",14443.5498361916,0.00378994604169637,0.0079934238544596,0.225396048219835,0.634958804359261,0.827482756701427
"WEE1-CHEK1-5",12194.4081351042,-0.00668536618178858,0.00599693299856846,1.23896029089701,0.265671525237517,0.535705717407072
"WEE1-CHEK1-6",13544.5460768908,0.00626291919046662,0.00582812040661145,1.13290768156529,0.287155973965505,0.555660151568377
"WEE1-CHEK1-7",12621.2384600063,-0.0185300462439166,0.0066831622480029,7.55196738548605,0.00599445924174542,0.0874714764774134
"WSB2-MARCH5-1",12106.3310280146,0.0038991965328884,0.0069992657514178,0.301687574725634,0.58282639216655,0.805804514645111
"WSB2-MCL1-1",13022.212389895,0.00966164735319141,0.00811812467408455,1.40119783212907,0.236523117450571,0.504657916469716
"WSB2-MCL1-2",11945.3266635869,-0.00354454672994948,0.00786450395508564,0.20220809122975,0.652944410844162,0.834298752752587
"WSB2-MCL1-3",14340.5972541644,-0.0127339424332225,0.00590073163177034,4.59100647710952,0.0321401356943226,0.186898441506098
"ARID1A-1-NT-1",8459.52924922794,-0.0181659111696306,0.00821570953107984,4.87603568180069,0.0272320945422269,0.178872049566106
"ARID1A-1-NT-2",12815.932364571,0.00710668182050559,0.00650691404943048,1.22312935053452,0.26874738888889,0.53749477777778
"ARID1A-1-NT-3",6943.25594721156,-0.00463815164233238,0.009087598281975,0.275645602270885,0.599569551253826,0.813376599121276
"ARID1A-1-NT-4",9289.52219423757,-0.0068386451179315,0.0084820755943514,0.648504275208495,0.420647948273046,0.686239536051283
"ARID1A-1-NT-5",6426.5812467647,-0.0102069302233483,0.00786306842628324,1.66876029661353,0.196424664804909,0.468894282052731
"ARID1B-1-NT-1",10972.4540780403,-0.000361352137607716,0.00710010525077783,0.00261714245655753,0.959199607514777,0.983667272088284
"ARID1B-1-NT-2",10869.6380841552,-0.00197980438417046,0.00574991203570227,0.119776959604849,0.729276520799704,0.876099695641159
"ARID1B-1-NT-3",14798.6645069193,0.0122827686686816,0.00660512104115891,3.48278631261064,0.0620102464058682,0.265224555631716
"ARID1B-1-NT-4",9714.70222019027,-0.00702542669097606,0.00892900582493325,0.634913892573621,0.425558573910869,0.687396049317155
"ARID1B-1-NT-5",10636.917645409,-0.0164009186844144,0.00571648615046849,8.12350218366467,0.00436950682676781,0.0737045113798192
"ARID1B-2-NT-1",9900.07357898973,0.012695519595097,0.00927705035156132,1.86589184543774,0.171946334118515,0.433014148456204
"ARID1B-2-NT-2",10783.5107574721,0.0101856626135229,0.0067463385920866,2.24773162205119,0.13381042631937,0.375004768431088
"ARID1B-2-NT-3",9665.53101020234,0.00131503292243716,0.00903442344988577,0.0210532245185107,0.884634055320857,0.952543547769574
"ARID1B-2-NT-4",6864.50554690687,0.00217614654593353,0.00797296091685206,0.0726257258636736,0.787551400582907,0.897703348261155
"ARID1B-2-NT-5",7666.72630139934,-0.0071231345210964,0.00765059353913469,0.854783750542055,0.355202550989764,0.625100552332381
"ARID1B-3-NT-1",7482.29994281576,-0.011484999093297,0.00927417934493326,1.49329103011124,0.221706539216075,0.492678071513798
"ARID1B-3-NT-2",7917.15439191192,0.00488411619819625,0.00689026866488258,0.512655242643376,0.473991675483837,0.73186279427038
"ARID1B-3-NT-3",9560.06483775805,-0.00313739336836767,0.00660445796443883,0.222797333950211,0.636916706697863,0.828256853234372
"ARID1B-3-NT-4",10808.6443474587,-0.0103927541714028,0.00787848514062305,1.7461762960055,0.186358148182748,0.456449820480483
"ARID1B-3-NT-5",10429.6112278912,0.0152378389772723,0.00844075231537042,3.36476836402875,0.0666049501237975,0.266746422984323
"BCL2-1-NT-1",7818.42306434386,-0.0178190968850506,0.00639167101416915,7.62654574924704,0.0057515353236328,0.0856978763221287
"BCL2-1-NT-2",8066.29224791454,-0.02396222089383,0.0109118680286683,4.62900519465558,0.0314357857126081,0.186898441506098
"BCL2-1-NT-3",9666.21115882723,0.0143429139542562,0.0075028113764169,3.8063591086796,0.0510583229092928,0.245409358499504
"BCL2-1-NT-4",7291.25951907533,0.0141096838277082,0.00988980338762249,2.08178518460531,0.149065751480271,0.398001497256411
"BCL2-1-NT-5",7093.03559223007,0.00206031563211895,0.0110320701162327,0.0356581098435527,0.850223275274673,0.938913214915049
"BCL2-2-NT-1",6649.70368777898,-0.0119704847002468,0.00932686598496401,1.63638269273142,0.200822500439074,0.473978846255578
"BCL2-2-NT-2",8294.49806356735,0.00196287749760144,0.00853531916348804,0.0529408640526299,0.81802275395312,0.917581357633738
"BCL2-2-NT-3",9562.51856973158,0.0118940426857343,0.00563392606406283,4.4515820891348,0.0348689286813598,0.198480748988897
"BCL2-2-NT-4",10037.9249655126,-0.0124977295828176,0.007093919621068,3.03023085042466,0.0817263878615553,0.292273520239602
"BCL2-2-NT-5",8920.94941048779,-0.0173364300131184,0.00735472921779675,5.44931756599016,0.0195759722415571,0.153490907730282
"BCL2-3-NT-1",12935.2041111018,0.000324139372648002,0.00505792721765257,0.00410797358608761,0.948895797059637,0.978446185203363
"BCL2-3-NT-2",11182.4305230882,-0.0108382948139144,0.0057659958385791,3.58353198434912,0.058354954671461,0.262157434554202
"BCL2-3-NT-3",15580.8658379364,0.00298060801926615,0.005528047388814,0.288846258640177,0.590960825143661,0.806593859051043
"BCL2-3-NT-4",13266.6829276405,0.011347673313298,0.0058574439938747,3.82533274146871,0.050483323306286,0.245283103455542
"BCL2-3-NT-5",9404.06833285388,-0.00436431182900145,0.00989285774710922,0.199333215648636,0.655259594259805,0.834298752752587
"BCL2-4-NT-1",9922.70021131325,-0.00955744068832122,0.00587084159226742,2.57554718444365,0.10852656819622,0.336884555442434
"BCL2-4-NT-2",9318.08797874647,-0.00878060998232951,0.0109684099409355,0.650950802500574,0.419772947868728,0.686064013518543
"BCL2-4-NT-3",8081.68053797384,-0.0167666342684085,0.00750046121075972,4.86919797950554,0.027340204114135,0.178872049566106
"BCL2-4-NT-4",6859.52741854716,-0.0177770426110365,0.00802334553674017,4.94252570579573,0.0262037195604258,0.178872049566106
"BCL2-4-NT-5",9524.06277059534,0.00190184506739918,0.00897259682996092,0.0458932841084163,0.830369902470959,0.929099740687155
"BCL2L1-1-NT-1",16513.3216738049,0.0180624178014313,0.00856025511002561,4.73310417691579,0.029587439753551,0.186898441506098
"BCL2L1-1-NT-2",13233.1239251527,0.00978804827579828,0.0145744347764852,0.465165662435652,0.495219637596883,0.742205411782366
"BCL2L1-1-NT-3",11728.8696574442,0.0122781141194897,0.00480509382401118,6.56249841657927,0.0104150039261486,0.110845398928296
"BCL2L1-1-NT-4",9931.28793378404,0.00476436615706228,0.00640050348854489,0.570721614467544,0.449972308442558,0.706986368625038
"BCL2L1-1-NT-5",10638.350258815,-0.0109190099433895,0.00812497412382647,1.7990576204341,0.179826465737685,0.445332023184183
"BCL2L1-2-NT-1",11450.3878288622,-0.0212377648992052,0.00800421197946183,6.90542426064135,0.00859346320811935,0.0972475456716291
"BCL2L1-2-NT-2",16620.404233492,0.00231170381419385,0.00527006654419193,0.195847734815771,0.658093519372379,0.834298752752587
"BCL2L1-2-NT-3",14298.0171523204,-0.00243958001359203,0.0088331842724642,0.0749680115763169,0.784236117997334,0.897703348261155
"BCL2L1-2-NT-4",17696.0726300266,0.000903620665622947,0.00480682299938555,0.0353790766307327,0.850803540013487,0.938913214915049
"BCL2L1-2-NT-5",17511.4413147389,0.00845375381894931,0.00585035922945055,2.13091747515233,0.144354329903409,0.393453569919656
"BCL2L1-3-NT-1",15341.604695238,0.0103987048373961,0.00567421067811497,3.35907025341814,0.066835792783544,0.266746422984323
"BCL2L1-3-NT-2",12921.0999525989,-0.00564806971696679,0.00711001930259372,0.639891355960884,0.423750141480679,0.687396049317155
"BCL2L1-3-NT-3",12196.0854913585,-0.0197968358877354,0.00642721273342211,8.98229841702673,0.00272607532196729,0.0607154330559199
"BCL2L1-3-NT-4",11291.0632683954,0.00509680270451447,0.00659349588636903,0.613728510172564,0.433387404040262,0.690672192633992
"BCL2L1-3-NT-5",15557.0162409259,0.0142970812494958,0.00545196967835626,6.97822032604128,0.00825076168024694,0.0950574948998539
"BCL2L10-1-NT-1",6963.84159971358,-0.0141191485679271,0.00770232297392439,3.21495713248817,0.0729681026521028,0.283157536345242
"BCL2L10-1-NT-2",10876.0935653594,0.00269965193534935,0.00814300313966932,0.109336099460847,0.740901246616744,0.87866674477306
"BCL2L10-1-NT-3",10780.8729707244,0.00647512037487613,0.00731073107721434,0.795368588358343,0.372481702956364,0.637934360565497
"BCL2L10-1-NT-4",9439.64682702727,0.00327054318823617,0.00853445125720366,0.14580717167749,0.702574815414524,0.867544040028432
"BCL2L10-1-NT-5",9498.12527544254,0.0121818534655765,0.00776429164001967,2.52108547042388,0.112333236112031,0.339276733392419
"BCL2L2-1-NT-1",7766.86475952352,-0.00249870720543898,0.00745962284561111,0.112500969956329,0.737314586640559,0.87866674477306
"BCL2L2-1-NT-2",10735.939650438,0.00579494108708449,0.00509729924748718,1.28829633947922,0.256362151103289,0.52445712376737
"BCL2L2-1-NT-3",5659.19290789239,0.00509945453988226,0.00852839251626955,0.367115257186356,0.544580914397713,0.778968539954489
"BCL2L2-1-NT-4",10276.4474918991,0.00130063978774443,0.00714143067133974,0.0322359239006289,0.857510842787844,0.940804390512486
"BCL2L2-1-NT-5",8270.93906691115,-0.0162948470674965,0.0103127384530274,2.46557656910156,0.116364995659478,0.343334343628955
"BCL2L2-2-NT-1",15839.3263218191,0.0110971599276238,0.00662123439726964,2.82199697976782,0.0929806562472126,0.309013779498171
"BCL2L2-2-NT-2",14450.1026472837,0.00583499917541374,0.00520014880434115,1.2455765901224,0.264399009343911,0.535705717407072
"BCL2L2-2-NT-3",18480.9243342519,0.00609494645700102,0.00658421017999013,0.843484550171894,0.358402085695064,0.627028306480209
"BCL2L2-2-NT-4",16491.3471305329,0.00271903364862199,0.0067729573477263,0.162615085121928,0.686760195457857,0.853913233295305
"BCL2L2-2-NT-5",11857.0939242901,0.00908159302559131,0.00536594485407814,2.88935555841923,0.0891665856828619,0.301950483335146
"CHEK1-1-NT-1",8716.87524431763,-0.00456004325190311,0.00719135518421295,0.391735268475486,0.531388678521957,0.769138913575079
"CHEK1-1-NT-2",6578.62858802367,0.00013539641964856,0.00947142029108096,0.000204329161078931,0.988595127149978,0.993058088012124
"CHEK1-1-NT-3",7315.60156895113,0.0104696912790193,0.0124911387669695,0.746069061534257,0.387723650146377,0.656473815316209
"CHEK1-1-NT-4",10486.4223780329,-0.0203041379760507,0.00723590760331997,7.8843295765812,0.00498649596783953,0.079605846343724
"CHEK1-1-NT-5",6650.27347261245,-0.0225259262460985,0.00998172581697762,4.90745547115969,0.0267410066791203,0.178872049566106
"CHEK1-2-NT-1",5014.56784502831,-0.000875031860254811,0.00748296203862947,0.0139107318950096,0.906112215128966,0.955033313291431
"CHEK1-2-NT-2",9823.93748350974,0.0185846359411178,0.00577320650081355,10.4521495847701,0.00122506808516139,0.040563365486455
"CHEK1-2-NT-3",7911.41902965298,0.0111288114047391,0.00958210254219746,1.33020393258343,0.24876894121146,0.516007966225163
"CHEK1-2-NT-4",7541.27683142806,-0.00758944101669662,0.0102729002604336,0.509002947476944,0.475570791300562,0.732693690008183
"CHEK1-2-NT-5",5657.06861285779,-0.000208195031006291,0.00895822919387774,0.000543102577580612,0.981407333308537,0.992509226219268
"CHEK1-3-NT-1",7805.40745760064,0.0102720098225838,0.0076842591556782,1.77455518104017,0.182819342731994,0.451493072934813
"CHEK1-3-NT-2",10970.0134256328,-0.0167094426749044,0.0072727922016247,5.14020753671798,0.0233778533306572,0.165137270950628
"CHEK1-3-NT-3",15419.1846073697,-0.00639408871210159,0.00501228953083796,1.63554840244041,0.200937340862264,0.473978846255578
"CHEK1-3-NT-4",17907.9948387709,0.00674314931389502,0.00541329853520531,1.53422588168735,0.215479321580223,0.487434330476177
"CHEK1-3-NT-5",12885.3544924544,0.000696063478067486,0.00591409434157598,0.0137615428819799,0.906614715732028,0.955033313291431
"CHEK1-4-NT-1",6814.58451708378,-0.0012507032101863,0.00855622920034294,0.0218282760992565,0.882544841570294,0.952543547769574
"CHEK1-4-NT-2",5798.25985018258,-0.013357653644531,0.00819684238529209,2.6252515490167,0.105175835764363,0.333939443326687
"CHEK1-4-NT-3",8230.54804271569,-0.00568058275008407,0.00833119930321268,0.467868053894364,0.493969601840691,0.742205411782366
"CHEK1-4-NT-4",7136.0011395591,-0.00285812504697884,0.0107486732072214,0.0724244909493166,0.787838889222824,0.897703348261155
"CHEK1-4-NT-5",9848.41835953594,-0.00466945104346257,0.00688049031113264,0.460913890359592,0.497197174791607,0.742205411782366
